customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,num_support_calls,senior_citizen,partner,paperless_billing,churn
CUST-00862,14,42.06,582.85,Month-to-month,Fiber optic,No,Credit card,1,0,Yes,No,1
CUST-00863,17,90.44,1529.64,Month-to-month,Fiber optic,No,Bank transfer,0,0,Yes,Yes,1
CUST-00864,13,71.79,980.08,One year,No,Yes,Bank transfer,1,0,No,Yes,1
CUST-00865,12,78.79,968.62,Month-to-month,Fiber optic,Yes,Credit card,3,0,No,Yes,1
CUST-00866,19,73.51,1400.41,Two year,Fiber optic,No,Credit card,1,1,No,No,0
CUST-00867,4,74.77,297.27,One year,Fiber optic,No,Bank transfer,2,0,No,Yes,0
CUST-00868,4,31.84,,Month-to-month,Fiber optic,No,Credit card,0,1,No,No,0
CUST-00869,47,91.18,4262.18,One year,DSL,No,Credit card,0,0,No,No,0
CUST-00870,70,94.24,6637.86,Month-to-month,No,No,Electronic check,4,0,No,Yes,1
CUST-00871,11,59.27,598.12,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,Yes,1
CUST-00872,7,63.91,426.82,Month-to-month,Fiber optic,Yes,Mailed check,2,0,No,Yes,1
CUST-00873,24,26.72,671.89,Month-to-month,DSL,Yes,Electronic check,3,0,No,Yes,1
CUST-00874,12,77.86,877.63,One year,Fiber optic,No,Mailed check,2,0,No,No,0
CUST-00875,1,79.3,0.65,Month-to-month,DSL,Yes,Credit card,1,0,No,Yes,1
CUST-00876,4,63.45,256.93,One year,DSL,Yes,Credit card,3,0,No,Yes,1
CUST-00877,30,93.11,2708.44,One year,Fiber optic,No,Mailed check,1,0,Yes,Yes,1
CUST-00878,25,56.65,1351.26,Month-to-month,Fiber optic,No,Credit card,0,0,No,No,1
CUST-00879,1,79.12,116.94,Two year,Fiber optic,No,Credit card,1,0,Yes,No,1
CUST-00880,6,39.51,226.81,Month-to-month,DSL,Yes,Electronic check,2,0,No,No,1
CUST-00881,6,64.41,450.74,Month-to-month,Fiber optic,Yes,Mailed check,2,0,No,No,1
CUST-00882,26,60.64,1516.43,Month-to-month,DSL,Yes,Electronic check,2,0,No,Yes,1
CUST-00883,1,70.63,65.94,Month-to-month,No,No,Mailed check,0,0,Yes,Yes,0
CUST-00884,2,55.76,131.5,Month-to-month,Fiber optic,No,Electronic check,0,0,Yes,No,0
CUST-00885,38,61.71,2286.58,One year,Fiber optic,No,Bank transfer,2,0,Yes,No,0
CUST-00886,4,85.65,394.19,Month-to-month,DSL,No,Bank transfer,2,0,Yes,Yes,0
CUST-00887,25,54.08,1377.56,Month-to-month,DSL,No,Mailed check,3,0,No,Yes,0
CUST-00888,6,24.84,68.55,Two year,No,Yes,Bank transfer,2,0,No,Yes,0
CUST-00889,2,108.74,215.59,One year,DSL,No,Electronic check,2,0,No,No,1
CUST-00890,6,99.54,616.52,Two year,Fiber optic,No,Mailed check,2,0,No,Yes,0
CUST-00891,30,32.69,951.3,Month-to-month,Fiber optic,No,Bank transfer,1,0,Yes,Yes,1
CUST-00892,46,82.24,3709.17,One year,DSL,No,Bank transfer,1,0,Yes,No,1
CUST-00893,42,52.43,2215.8,Two year,No,Yes,Mailed check,2,0,Yes,Yes,0
CUST-00894,12,71.59,969.61,One year,Fiber optic,No,Bank transfer,0,0,No,Yes,1
CUST-00895,26,72.36,1861.9,One year,DSL,No,Bank transfer,4,1,No,Yes,1
CUST-00896,5,59.14,374.16,Month-to-month,DSL,Yes,Mailed check,0,0,No,Yes,1
CUST-00897,8,45.41,325.63,Month-to-month,DSL,Yes,Bank transfer,1,0,Yes,Yes,1
CUST-00898,54,47.74,2588.55,Month-to-month,No,No,Bank transfer,3,1,Yes,Yes,1
CUST-00899,1,42.1,,Month-to-month,Fiber optic,No,Bank transfer,1,0,No,Yes,0
CUST-00900,2,44.2,87.99,Two year,DSL,Yes,Bank transfer,0,1,Yes,No,0
CUST-00901,5,63.32,301.72,Month-to-month,DSL,No,Credit card,0,0,No,No,1
CUST-00902,1,47.11,83.41,Two year,Fiber optic,Yes,Mailed check,2,0,Yes,Yes,1
CUST-00903,4,82.05,422.78,Two year,Fiber optic,No,Credit card,0,0,Yes,Yes,0
CUST-00904,20,102.18,2058.65,Month-to-month,Fiber optic,Yes,Credit card,2,0,No,No,0
CUST-00905,13,50.5,630.68,Month-to-month,Fiber optic,Yes,Electronic check,0,0,Yes,Yes,1
CUST-00906,53,70.99,3752.72,Two year,DSL,No,Credit card,4,0,No,Yes,1
CUST-00907,40,77.49,3225.67,Two year,Fiber optic,Yes,Credit card,0,0,No,Yes,0
CUST-00908,10,76.8,774.75,Month-to-month,No,No,Electronic check,1,0,No,No,1
CUST-00909,7,66.9,438.57,Month-to-month,DSL,Yes,Bank transfer,3,0,No,Yes,1
CUST-00910,11,83.57,861.98,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,No,1
CUST-00911,21,77.06,1526.89,One year,Fiber optic,Yes,Credit card,2,1,Yes,No,1
CUST-00912,7,34.06,256.59,Month-to-month,Fiber optic,No,Electronic check,2,0,No,No,1
CUST-00913,23,86.73,2027.5,One year,DSL,No,Bank transfer,2,0,No,Yes,0
CUST-00914,12,87.18,1026.35,Month-to-month,No,Yes,Electronic check,1,0,Yes,No,1
CUST-00915,19,45.92,871.69,Month-to-month,Fiber optic,No,Mailed check,0,0,No,Yes,1
CUST-00916,13,65.95,798.81,Month-to-month,Fiber optic,Yes,Mailed check,1,0,No,Yes,0
CUST-00917,8,82.08,663.31,Month-to-month,DSL,No,Mailed check,1,0,No,Yes,0
CUST-00918,71,59.77,4267.54,Month-to-month,DSL,Yes,Mailed check,1,0,No,Yes,1
CUST-00919,34,91.82,3095.27,Month-to-month,DSL,No,Credit card,1,0,Yes,No,0
CUST-00920,3,124.1,456.81,Month-to-month,Fiber optic,No,Mailed check,1,0,No,Yes,1
CUST-00921,48,45.35,2134.96,Month-to-month,DSL,No,Mailed check,1,0,Yes,Yes,0
CUST-00922,16,30.47,501.76,Month-to-month,Fiber optic,No,Electronic check,3,0,Yes,Yes,1
CUST-00923,53,72.6,3889.98,Two year,Fiber optic,No,Bank transfer,2,0,No,No,0
CUST-00924,38,83.04,3151.62,Month-to-month,Fiber optic,No,Electronic check,6,1,No,Yes,1
CUST-00925,13,59.23,760.54,Month-to-month,Fiber optic,No,Credit card,4,1,Yes,No,1
CUST-00926,1,101.33,29.89,One year,Fiber optic,No,Mailed check,1,0,No,No,1
CUST-00927,7,31.53,288.61,Two year,DSL,Yes,Bank transfer,1,0,No,No,0
CUST-00928,18,82.32,1473.32,Month-to-month,DSL,No,Bank transfer,1,1,No,Yes,1
CUST-00929,24,49.85,1223.35,One year,Fiber optic,No,Mailed check,2,0,No,No,1
CUST-00930,7,107.98,789.53,One year,Fiber optic,No,Mailed check,1,0,No,Yes,1
CUST-00931,3,114.81,313.02,One year,DSL,No,Credit card,7,0,Yes,No,1
CUST-00932,43,45.83,1960.97,Month-to-month,Fiber optic,Yes,Credit card,0,1,Yes,No,0
CUST-00933,72,51.26,3757.52,One year,DSL,No,Mailed check,3,0,No,Yes,0
CUST-00934,17,86.49,1414.46,Month-to-month,DSL,Yes,Mailed check,1,0,No,No,1
CUST-00935,4,55.32,327.68,One year,DSL,Yes,Mailed check,1,0,No,Yes,0
CUST-00936,7,63.86,409.81,One year,No,Yes,Mailed check,1,0,No,Yes,0
CUST-00937,1,65.63,6.66,Month-to-month,DSL,No,Bank transfer,1,0,No,Yes,1
CUST-00938,58,17.01,993.09,Two year,DSL,Yes,Credit card,1,0,Yes,No,0
CUST-00939,3,64.65,304.38,Month-to-month,DSL,Yes,Mailed check,1,0,Yes,No,1
CUST-00940,20,47.76,859.59,Two year,DSL,No,Mailed check,1,0,Yes,No,0
CUST-00941,7,52.67,361.65,Month-to-month,Fiber optic,Yes,Bank transfer,0,0,No,No,1
CUST-00942,19,101.09,1944.54,Month-to-month,DSL,Yes,Electronic check,2,0,Yes,Yes,0
CUST-00943,25,33.59,841.37,Month-to-month,DSL,Yes,Mailed check,1,0,No,No,1
CUST-00944,42,85.33,3602.96,Two year,Fiber optic,No,Bank transfer,1,0,Yes,Yes,0
CUST-00945,5,58.03,254.23,Month-to-month,DSL,No,Bank transfer,0,0,No,No,1
CUST-00946,1,58.01,28.02,Month-to-month,Fiber optic,Yes,Electronic check,1,0,Yes,No,1
CUST-00947,3,84.76,246.86,Month-to-month,Fiber optic,No,Credit card,0,0,No,Yes,1
CUST-00948,55,73.5,3986.08,One year,DSL,No,Credit card,3,1,Yes,Yes,0
CUST-00949,49,79.27,3881.77,Month-to-month,Fiber optic,Yes,Credit card,4,0,Yes,Yes,0
CUST-00950,21,89.2,1853.86,Month-to-month,DSL,Yes,Mailed check,1,0,No,No,0
CUST-00951,22,56.72,1224.28,Month-to-month,Fiber optic,No,Credit card,0,0,Yes,Yes,0
CUST-00952,26,49.69,,Month-to-month,Fiber optic,No,Mailed check,1,0,No,Yes,1
CUST-00953,4,37.87,60.45,Month-to-month,DSL,Yes,Mailed check,2,1,No,No,0
CUST-00954,58,44.36,2561.7,Month-to-month,Fiber optic,Yes,Bank transfer,0,0,No,Yes,0
CUST-00955,13,138.73,1919.32,One year,No,No,Credit card,0,0,No,Yes,0
CUST-00956,11,96.12,1002.98,Month-to-month,No,Yes,Credit card,2,1,Yes,No,0
CUST-00957,17,31.22,595.07,Month-to-month,Fiber optic,No,Credit card,2,0,No,Yes,1
CUST-00958,1,31.94,34.67,Month-to-month,Fiber optic,No,Mailed check,2,0,Yes,No,1
CUST-00959,4,77.05,278.04,Two year,DSL,No,Mailed check,1,0,Yes,Yes,0
CUST-00960,32,78.68,2451.78,Two year,DSL,Yes,Credit card,2,0,Yes,Yes,1
CUST-00961,2,78.72,,Two year,Fiber optic,No,Mailed check,2,1,Yes,Yes,1
CUST-00962,22,58.63,1362.44,Month-to-month,Fiber optic,Yes,Mailed check,2,0,No,Yes,0
CUST-00963,6,61.86,351.72,Month-to-month,No,No,Electronic check,1,1,No,No,1
CUST-00964,11,73.2,801.12,Month-to-month,Fiber optic,No,Electronic check,2,1,Yes,No,1
CUST-00965,8,67.15,587.7,Month-to-month,Fiber optic,No,Credit card,1,0,Yes,Yes,1
CUST-00966,10,15.0,167.04,Month-to-month,Fiber optic,,Credit card,3,0,Yes,Yes,1
CUST-00967,30,59.26,1699.04,One year,No,No,Electronic check,1,0,Yes,Yes,0
CUST-00968,8,43.71,354.66,Two year,Fiber optic,No,Mailed check,2,0,No,Yes,1
CUST-00969,20,69.38,1463.22,Two year,Fiber optic,No,Mailed check,0,0,Yes,Yes,1
CUST-00970,15,139.63,,Month-to-month,DSL,No,Bank transfer,0,0,Yes,No,1
CUST-00971,26,74.19,1791.79,One year,No,No,Credit card,3,0,No,Yes,0
CUST-00972,66,57.16,3792.09,Month-to-month,DSL,No,Credit card,3,1,No,Yes,1
CUST-00973,31,88.05,2719.47,Month-to-month,No,No,Credit card,0,0,No,Yes,1
CUST-00974,5,77.07,293.88,One year,Fiber optic,Yes,Bank transfer,1,0,No,Yes,0
CUST-00975,1,75.5,0.0,Month-to-month,Fiber optic,No,Bank transfer,1,1,Yes,No,0
CUST-00976,7,80.17,609.95,Month-to-month,Fiber optic,No,Mailed check,3,0,Yes,Yes,1
CUST-00977,21,116.41,,Month-to-month,Fiber optic,No,Electronic check,1,0,Yes,Yes,1
CUST-00978,1,36.73,0.0,One year,DSL,No,Electronic check,1,0,Yes,Yes,0
CUST-00979,16,76.84,1227.67,One year,No,Yes,Electronic check,1,0,No,No,0
CUST-00980,21,41.84,846.44,Month-to-month,Fiber optic,Yes,Mailed check,3,0,No,Yes,0
CUST-00981,9,78.89,714.99,Two year,DSL,Yes,Electronic check,4,0,Yes,No,0
CUST-00982,35,42.03,1461.01,Month-to-month,DSL,Yes,Bank transfer,0,0,Yes,Yes,1
CUST-00983,2,54.57,49.13,Month-to-month,Fiber optic,No,Bank transfer,1,1,Yes,No,1
CUST-00984,1,57.62,32.06,One year,Fiber optic,No,Credit card,1,0,No,No,1
CUST-00985,31,89.4,2793.4,One year,Fiber optic,No,Electronic check,0,0,Yes,Yes,1
CUST-00986,16,87.96,1409.48,Two year,Fiber optic,No,Bank transfer,0,0,Yes,No,1
CUST-00987,27,33.86,910.04,Month-to-month,Fiber optic,Yes,Credit card,2,0,No,No,1
CUST-00988,13,66.37,959.72,One year,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-00989,6,47.26,,One year,Fiber optic,Yes,Electronic check,2,1,Yes,Yes,1
CUST-00990,41,33.54,1417.65,Two year,No,No,Bank transfer,2,0,Yes,No,0
CUST-00991,38,59.57,2255.54,Month-to-month,DSL,No,Credit card,1,0,Yes,No,0
CUST-00992,28,57.29,1615.07,One year,Fiber optic,Yes,Credit card,1,0,Yes,No,1
CUST-00993,7,125.67,858.12,One year,DSL,Yes,Bank transfer,0,0,Yes,No,1
CUST-00994,21,75.82,1631.18,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,No,No,1
CUST-00995,10,30.56,300.08,Month-to-month,No,No,Bank transfer,0,0,No,No,1
CUST-00996,2,50.88,112.88,Month-to-month,DSL,No,Electronic check,2,0,No,Yes,1
CUST-00997,59,90.53,5349.57,One year,DSL,,Bank transfer,6,0,No,Yes,0
CUST-00998,3,117.21,,Two year,No,No,Bank transfer,2,0,Yes,No,1
CUST-00999,72,25.35,1972.14,One year,DSL,No,Mailed check,1,0,No,Yes,0
CUST-01000,14,18.0,218.7,One year,Fiber optic,Yes,Bank transfer,1,0,Yes,Yes,1
CUST-01001,4,111.77,413.31,Month-to-month,Fiber optic,No,Bank transfer,5,1,Yes,No,1
CUST-01002,18,74.74,1380.03,Month-to-month,No,No,Electronic check,0,0,Yes,Yes,1
CUST-01003,49,43.29,2091.58,Month-to-month,DSL,No,Credit card,4,0,Yes,Yes,1
CUST-01004,31,78.37,,Month-to-month,DSL,No,Electronic check,1,0,No,Yes,0
CUST-01005,39,15.0,530.68,Month-to-month,Fiber optic,No,Mailed check,0,0,Yes,No,1
CUST-01006,25,65.08,1651.69,Month-to-month,No,No,Bank transfer,0,0,Yes,No,1
CUST-01007,28,73.2,2074.69,Month-to-month,Fiber optic,Yes,Bank transfer,0,0,Yes,Yes,0
CUST-01008,45,88.11,3949.04,Month-to-month,DSL,No,Bank transfer,1,0,Yes,Yes,1
CUST-01009,6,39.65,273.66,Month-to-month,Fiber optic,Yes,Bank transfer,2,0,Yes,Yes,1
CUST-01010,16,67.14,981.37,Month-to-month,No,Yes,Bank transfer,0,1,Yes,Yes,0
CUST-01011,6,41.86,215.84,Month-to-month,No,No,Bank transfer,1,0,Yes,Yes,1
CUST-01012,72,71.38,5131.19,Two year,No,No,Mailed check,0,0,No,Yes,0
CUST-01013,69,42.62,2881.91,Two year,DSL,Yes,Bank transfer,0,0,Yes,Yes,0
CUST-01014,1,54.8,0.0,One year,DSL,No,Bank transfer,1,1,Yes,Yes,1
CUST-01015,29,40.1,1147.64,Month-to-month,Fiber optic,,Bank transfer,2,0,No,Yes,1
CUST-01016,62,81.28,5073.96,One year,No,Yes,Mailed check,2,0,No,No,0
CUST-01017,4,86.46,409.95,Two year,DSL,No,Bank transfer,1,1,Yes,No,0
CUST-01018,20,59.13,1155.33,One year,DSL,No,Mailed check,0,0,Yes,No,0
CUST-01019,59,65.96,3928.06,Month-to-month,Fiber optic,No,Electronic check,4,0,No,No,1
CUST-01020,1,28.79,60.61,One year,DSL,No,Bank transfer,4,0,Yes,Yes,1
CUST-01021,28,57.51,1671.16,Two year,Fiber optic,Yes,Credit card,1,1,No,No,1
CUST-01022,8,63.74,492.45,One year,Fiber optic,No,Mailed check,1,1,Yes,Yes,1
CUST-01023,61,130.52,7871.78,One year,Fiber optic,No,Electronic check,1,1,No,No,1
CUST-01024,72,37.2,2681.97,Month-to-month,Fiber optic,No,Mailed check,1,0,No,No,1
CUST-01025,69,101.6,6960.02,Month-to-month,Fiber optic,Yes,Mailed check,2,1,No,No,1
CUST-01026,15,89.92,1312.65,Month-to-month,Fiber optic,No,Electronic check,0,0,Yes,No,1
CUST-01027,47,72.02,3369.69,One year,Fiber optic,No,Bank transfer,1,0,Yes,No,0
CUST-01028,44,108.97,4777.54,Month-to-month,Fiber optic,,Bank transfer,1,0,Yes,No,1
CUST-01029,9,74.3,675.8,Month-to-month,Fiber optic,No,Mailed check,0,0,No,Yes,1
CUST-01030,42,74.73,3173.77,Month-to-month,DSL,No,Electronic check,0,0,No,No,1
CUST-01031,1,63.67,45.29,Month-to-month,DSL,Yes,Bank transfer,3,0,Yes,Yes,1
CUST-01032,21,95.59,2027.16,Month-to-month,DSL,No,Mailed check,2,1,No,No,1
CUST-01033,6,92.41,555.21,One year,DSL,No,Credit card,1,0,Yes,Yes,1
CUST-01034,3,49.36,194.85,One year,Fiber optic,No,Electronic check,0,0,Yes,Yes,1
CUST-01035,1,32.02,22.59,Month-to-month,No,No,Credit card,0,1,No,No,1
CUST-01036,28,59.93,1673.97,Month-to-month,Fiber optic,No,Credit card,0,0,Yes,Yes,1
CUST-01037,9,45.0,386.27,Month-to-month,Fiber optic,No,Mailed check,1,0,Yes,No,1
CUST-01038,30,63.41,1894.24,Two year,Fiber optic,No,Electronic check,0,0,Yes,Yes,1
CUST-01039,1,95.94,56.76,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,No,No,0
CUST-01040,9,53.57,437.98,Month-to-month,Fiber optic,No,Bank transfer,0,0,No,No,1
CUST-01041,18,63.93,1189.52,Month-to-month,DSL,Yes,Mailed check,1,0,No,No,1
CUST-01042,37,66.45,2404.51,One year,DSL,Yes,Bank transfer,2,1,No,Yes,0
CUST-01043,9,86.21,759.94,Two year,Fiber optic,Yes,Bank transfer,1,0,No,Yes,0
CUST-01044,23,15.0,395.77,Two year,No,No,Credit card,3,0,Yes,No,0
CUST-01045,52,49.83,2573.65,One year,DSL,Yes,Credit card,4,0,No,Yes,0
CUST-01046,22,70.28,1587.64,Month-to-month,DSL,Yes,Electronic check,3,0,No,Yes,1
CUST-01047,6,95.0,540.46,Month-to-month,Fiber optic,Yes,Credit card,1,0,No,No,1
CUST-01048,1,52.7,0.14,Month-to-month,DSL,Yes,Bank transfer,1,1,No,Yes,1
CUST-01049,48,18.09,788.4,Month-to-month,No,No,Electronic check,2,0,No,Yes,0
CUST-01050,1,80.49,146.13,Month-to-month,Fiber optic,No,Electronic check,2,0,Yes,Yes,1
CUST-01051,49,49.12,2349.84,Month-to-month,No,Yes,Mailed check,1,1,Yes,Yes,1
CUST-01052,18,35.26,672.01,Month-to-month,Fiber optic,No,Credit card,0,0,No,No,1
CUST-01053,67,49.39,3259.22,Two year,Fiber optic,No,Electronic check,2,0,No,Yes,0
CUST-01054,38,60.39,2360.57,One year,Fiber optic,No,Bank transfer,0,0,No,No,0
CUST-01055,72,49.88,3701.8,Two year,Fiber optic,No,Electronic check,2,0,Yes,Yes,0
CUST-01056,10,15.0,65.67,One year,Fiber optic,No,Electronic check,0,0,Yes,Yes,0
CUST-01057,34,87.43,2918.27,Month-to-month,DSL,Yes,Mailed check,2,0,No,Yes,0
CUST-01058,12,96.87,1201.12,One year,Fiber optic,No,Bank transfer,3,0,No,Yes,1
CUST-01059,15,81.29,1244.97,Month-to-month,Fiber optic,No,Bank transfer,5,0,No,No,1
CUST-01060,23,36.56,879.68,One year,No,No,Credit card,1,1,Yes,No,0
CUST-01061,49,59.96,2909.49,Month-to-month,Fiber optic,No,Bank transfer,2,1,No,Yes,1
CUST-01062,72,64.84,4767.64,Two year,Fiber optic,Yes,Electronic check,1,0,No,No,0
CUST-01063,35,79.97,2804.85,Month-to-month,DSL,No,Bank transfer,0,0,No,Yes,0
CUST-01064,12,81.71,919.65,Month-to-month,Fiber optic,No,Bank transfer,2,0,Yes,Yes,1
CUST-01065,13,46.65,593.74,Two year,Fiber optic,No,Electronic check,1,0,Yes,Yes,0
CUST-01066,32,67.05,2085.42,Month-to-month,No,Yes,Mailed check,1,1,No,No,1
CUST-01067,6,76.43,538.14,One year,No,No,Credit card,0,1,Yes,Yes,1
CUST-01068,2,101.4,169.77,One year,DSL,No,Credit card,1,1,No,No,0
CUST-01069,10,82.61,850.75,Two year,No,No,Mailed check,2,0,No,Yes,1
CUST-01070,8,84.73,654.28,Two year,DSL,No,Electronic check,2,1,No,Yes,0
CUST-01071,8,67.1,506.0,Two year,Fiber optic,No,Credit card,1,1,Yes,Yes,1
CUST-01072,6,100.26,506.06,Month-to-month,Fiber optic,Yes,Mailed check,1,0,Yes,No,0
CUST-01073,1,75.24,105.15,Two year,DSL,Yes,Mailed check,0,0,No,No,0
CUST-01074,1,43.47,108.43,One year,Fiber optic,Yes,Mailed check,1,0,No,Yes,1
CUST-01075,72,100.08,7160.27,One year,DSL,No,Credit card,2,0,Yes,No,0
CUST-01076,13,82.45,994.56,Month-to-month,DSL,Yes,Credit card,1,1,Yes,Yes,1
CUST-01077,11,53.92,633.33,One year,Fiber optic,No,Credit card,2,0,No,No,1
CUST-01078,27,53.01,1349.03,Two year,Fiber optic,No,Credit card,2,0,Yes,No,0
CUST-01079,5,72.41,423.05,Two year,No,Yes,Bank transfer,2,0,No,No,0
CUST-01080,71,76.58,5391.93,Month-to-month,Fiber optic,Yes,Mailed check,1,0,Yes,No,0
CUST-01081,37,69.93,2532.33,Month-to-month,Fiber optic,Yes,Bank transfer,0,1,No,Yes,1
CUST-01082,2,72.78,157.99,Month-to-month,Fiber optic,No,Mailed check,3,0,No,No,1
CUST-01083,12,107.5,1238.08,Two year,DSL,Yes,Credit card,5,0,No,Yes,1
CUST-01084,50,91.79,4554.07,One year,DSL,Yes,Credit card,0,0,Yes,Yes,0
CUST-01085,69,69.77,4831.55,Month-to-month,Fiber optic,No,Bank transfer,0,0,No,Yes,1
CUST-01086,15,88.53,1206.54,Month-to-month,Fiber optic,No,Electronic check,1,0,Yes,Yes,1
CUST-01087,22,39.19,944.23,Month-to-month,Fiber optic,Yes,Credit card,2,1,No,Yes,1
CUST-01088,4,74.95,301.97,Month-to-month,Fiber optic,No,Electronic check,1,0,No,Yes,1
CUST-01089,72,110.23,7872.1,Two year,Fiber optic,No,Mailed check,2,0,No,Yes,0
CUST-01090,6,59.55,306.43,One year,DSL,No,Bank transfer,4,0,Yes,Yes,0
CUST-01091,68,43.81,3028.6,Month-to-month,DSL,No,Electronic check,1,0,No,No,1
CUST-01092,25,48.7,1247.5,Month-to-month,No,Yes,Electronic check,1,1,Yes,Yes,1
CUST-01093,22,37.76,900.04,Month-to-month,Fiber optic,No,Credit card,2,0,Yes,No,1
CUST-01094,17,45.38,737.34,Two year,No,No,Electronic check,2,0,Yes,Yes,0
CUST-01095,6,55.74,349.25,Month-to-month,DSL,Yes,Electronic check,2,0,Yes,Yes,0
CUST-01096,4,29.86,,Month-to-month,No,No,Mailed check,1,0,Yes,Yes,1
CUST-01097,5,65.39,361.72,Month-to-month,DSL,No,Bank transfer,2,0,Yes,Yes,0
CUST-01098,4,87.56,406.59,One year,DSL,Yes,Credit card,0,0,No,No,0
CUST-01099,36,42.31,1487.16,One year,No,Yes,Credit card,0,0,Yes,No,0
CUST-01100,10,102.98,1024.11,One year,DSL,No,Electronic check,3,1,No,Yes,0
CUST-01101,1,77.77,47.26,Month-to-month,Fiber optic,Yes,Mailed check,5,0,Yes,Yes,1
CUST-01102,72,90.76,6532.41,Month-to-month,DSL,No,Electronic check,2,0,No,No,1
CUST-01103,51,48.55,2511.18,Month-to-month,Fiber optic,Yes,Electronic check,0,1,No,Yes,1
CUST-01104,63,86.36,5358.18,One year,No,Yes,Credit card,3,1,No,Yes,0
CUST-01105,72,37.7,2769.99,Month-to-month,DSL,No,Electronic check,0,0,No,No,0
CUST-01106,4,87.26,292.07,One year,Fiber optic,No,Electronic check,0,0,Yes,Yes,0
CUST-01107,12,69.3,816.18,Two year,DSL,No,Mailed check,0,0,No,No,0
CUST-01108,34,78.83,2742.46,Two year,Fiber optic,No,Credit card,1,0,Yes,No,1
CUST-01109,28,35.61,1013.48,Month-to-month,DSL,Yes,Bank transfer,3,0,No,Yes,1
CUST-01110,4,42.62,187.47,Month-to-month,DSL,No,Mailed check,2,0,Yes,Yes,1
CUST-01111,40,79.93,3138.2,Month-to-month,DSL,No,Mailed check,0,0,Yes,Yes,0
CUST-01112,6,41.29,195.54,One year,DSL,Yes,Mailed check,0,0,Yes,Yes,0
CUST-01113,6,76.58,506.54,Two year,No,No,Credit card,0,0,No,No,1
CUST-01114,18,30.82,525.33,Month-to-month,Fiber optic,Yes,Electronic check,0,0,No,No,0
CUST-01115,21,86.2,1785.55,Month-to-month,DSL,No,Bank transfer,1,0,No,Yes,1
CUST-01116,20,34.19,731.94,Two year,Fiber optic,No,Credit card,4,0,No,Yes,1
CUST-01117,2,78.81,105.12,Two year,DSL,No,Electronic check,1,0,Yes,Yes,0
CUST-01118,50,80.64,4045.5,Month-to-month,Fiber optic,No,Mailed check,4,0,No,Yes,1
CUST-01119,7,47.58,335.21,One year,No,No,Credit card,0,0,No,No,1
CUST-01120,3,79.55,238.52,Month-to-month,Fiber optic,Yes,Electronic check,0,0,No,No,1
CUST-01121,52,71.51,3692.65,Month-to-month,No,No,Bank transfer,3,0,No,Yes,1
CUST-01122,72,51.53,3681.09,Two year,Fiber optic,Yes,Bank transfer,5,0,No,Yes,1
CUST-01123,47,39.79,1816.03,Two year,DSL,No,Electronic check,1,0,No,No,0
CUST-01124,39,15.93,645.57,One year,Fiber optic,No,Credit card,0,0,Yes,Yes,0
CUST-01125,25,73.74,1810.12,Month-to-month,Fiber optic,No,Mailed check,2,0,Yes,No,1
CUST-01126,19,25.88,540.16,Two year,Fiber optic,Yes,Electronic check,2,0,Yes,Yes,0
CUST-01127,2,67.38,123.54,Month-to-month,No,No,Mailed check,1,0,Yes,No,1
CUST-01128,12,58.41,648.04,Month-to-month,Fiber optic,No,Bank transfer,2,0,Yes,No,1
CUST-01129,11,81.98,889.87,Month-to-month,No,Yes,Electronic check,1,0,No,No,1
CUST-01130,7,57.45,381.6,Month-to-month,Fiber optic,No,Bank transfer,1,0,Yes,No,1
CUST-01131,30,56.76,1753.37,One year,Fiber optic,Yes,Mailed check,0,0,No,No,0
CUST-01132,16,83.3,1314.3,One year,Fiber optic,No,Mailed check,0,0,No,No,1
CUST-01133,2,73.38,132.94,Month-to-month,DSL,Yes,Electronic check,2,0,Yes,No,1
CUST-01134,5,72.9,435.1,Month-to-month,No,No,Electronic check,4,0,Yes,No,1
CUST-01135,27,76.73,2097.17,Month-to-month,Fiber optic,Yes,Electronic check,1,0,No,No,0
CUST-01136,1,26.61,109.75,Month-to-month,DSL,Yes,Bank transfer,2,0,No,Yes,1
CUST-01137,45,83.92,3839.34,One year,DSL,No,Mailed check,1,0,No,Yes,0
CUST-01138,16,80.31,1240.63,Two year,Fiber optic,Yes,Mailed check,0,0,Yes,No,0
CUST-01139,15,39.58,643.24,Month-to-month,DSL,No,Bank transfer,0,0,No,Yes,1
CUST-01140,21,58.9,1313.12,Month-to-month,DSL,Yes,Electronic check,3,0,Yes,No,1
CUST-01141,41,64.02,2701.35,One year,Fiber optic,No,Credit card,2,0,No,Yes,1
CUST-01142,10,61.64,665.78,Two year,DSL,No,Electronic check,1,0,No,Yes,0
CUST-01143,27,73.35,2028.73,Month-to-month,Fiber optic,Yes,Credit card,0,0,Yes,No,1
CUST-01144,20,100.78,2000.55,Month-to-month,DSL,Yes,Credit card,2,0,Yes,No,1
CUST-01145,7,92.04,602.44,One year,DSL,No,Bank transfer,0,0,Yes,Yes,0
CUST-01146,50,32.19,1592.12,Month-to-month,Fiber optic,No,Mailed check,0,0,Yes,No,1
